antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes","loan_type=Conventional, race=White",0.1811540282757221,0.6284438689227975,0.13345445057546795,0.7366904939720473,1.1722454946291276,1.0,0.019609312174923302,1.4111003308697807,0.17944323160757553,0.1973759432883604,0.2913331687877819,0.4745237437260901
"income_bin_std=Inc_5:[182-1025], race=White","loan_type=Conventional, occupancy=PrimaryRes",0.14837506402141457,0.8023791807191658,0.13345445057546795,0.89943988537189,1.120966130459329,1.0,0.01440138826681156,1.9652008155686054,0.12671351208984835,0.1632870233520544,0.4911461505216896,0.5328816533723152
income_bin_std=Inc_5:[182-1025],"loan_type=Conventional, occupancy=PrimaryRes, race=White",0.1982682811337347,0.5996366482735961,0.13345445057546795,0.6731003558025052,1.1225137051586442,1.0,0.014565523017468204,1.224728624924799,0.13613316957904417,0.20084935571133541,0.1834925879507371,0.4478296093366847
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025], loan_type=Conventional",race=White,0.17342314047989485,0.7131647355553193,0.129067171751336,0.7442326980942829,1.0435635148375249,1.0,0.005387903631818791,1.1214696417699872,0.05050341933764927,0.17038104836137724,0.10831291124231832,0.4626053800638219
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional, race=White",ethnicity=Not Hispanic or Latino,0.14405543046549607,0.7908118398546593,0.129067171751336,0.8959549205071444,1.132955875662925,1.0,0.015146431743862113,2.0105531291338474,0.13710361239055946,0.16017269293038316,0.5026244342864975,0.5295816834370901
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025], race=White",loan_type=Conventional,0.13256539847894783,0.8488224891525981,0.129067171751336,0.973611313602566,1.1470140412685672,1.0,0.016542680238929477,5.728875949736643,0.1477587946752345,0.15143028832526448,0.8254456879894615,0.562832843522141
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional","ethnicity=Not Hispanic or Latino, race=White",0.19114620075182884,0.5247340091417748,0.129067171751336,0.675227502527806,1.28679957990939,1.0,0.028766259498610322,1.4633812732216216,0.2755481951098063,0.21994598511297014,0.31665108861308,0.4605971766782676
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025]","loan_type=Conventional, race=White",0.17956919627757753,0.6284438689227975,0.129067171751336,0.7187600904100743,1.1437140625495892,1.0,0.016218011303297974,1.3211358644616489,0.15315805672671437,0.19009934811694043,0.24307557844742106,0.4620679526967335
"income_bin_std=Inc_5:[182-1025], race=White","ethnicity=Not Hispanic or Latino, loan_type=Conventional",0.14837506402141457,0.6850822856369768,0.129067171751336,0.8698710433763189,1.2697322082522233,1.0,0.027418043760012542,2.4200433365014313,0.24944356369790632,0.18323249783923942,0.5867842592250172,0.5291338205328973
income_bin_std=Inc_5:[182-1025],"ethnicity=Not Hispanic or Latino, loan_type=Conventional, race=White",0.1982682811337347,0.4808902117296895,0.129067171751336,0.6509723643807575,1.3536818768660484,1.0,0.03372189605765272,1.487302824457752,0.3258870673314697,0.23462862764387604,0.32764196802720064,0.4596822716544384
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes",race=White,0.16422338400286043,0.7131647355553193,0.12352992336757472,0.7522066611745322,1.0547446104283495,1.0,0.006411597143175102,1.1575584146219193,0.06210175002721526,0.16386360722984233,0.13611271157609872,0.4627101951789272
"income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes, race=White",ethnicity=Not Hispanic or Latino,0.13777408413138645,0.7908118398546593,0.12352992336757472,0.8966121905029107,1.1337870088891133,1.0,0.014576546411342386,2.023334870550963,0.1368552289270529,0.1534426465645556,0.5057664380945031,0.5264093286263363
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025]","occupancy=PrimaryRes, race=White",0.17956919627757753,0.6843381876866285,0.12352992336757472,0.6879237972231191,1.0052395286438882,1.0,0.0006438650226328474,1.0114895320584705,0.00635302703056696,0.16684722312863018,0.011359022208651202,0.4342169257240765
"income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes","ethnicity=Not Hispanic or Latino, race=White",0.1811540282757221,0.5247340091417748,0.12352992336757472,0.6819054731676091,1.2995259718021612,1.0,0.028472243838272626,1.4941030126829262,0.28147984646197455,0.21212020642848844,0.3307021058713193,0.4586599189042465
"income_bin_std=Inc_5:[182-1025], race=White","ethnicity=Not Hispanic or Latino, occupancy=PrimaryRes",0.14837506402141457,0.7525149544360801,0.12352992336757472,0.8325517780382962,1.1063591137031876,1.0,0.011875468826049479,1.4779795369849964,0.11288343663170468,0.15890952487506527,0.32340064596567447,0.49835394118234105
income_bin_std=Inc_5:[182-1025],"ethnicity=Not Hispanic or Latino, occupancy=PrimaryRes, race=White",0.1982682811337347,0.503290459118099,0.12352992336757472,0.6230443047229126,1.2379418155763469,1.0,0.023743389127221057,1.3176867921223119,0.23974053615810667,0.21370893588564738,0.2410943131718233,0.4342444503204049
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional, outcome=originated",race=White,0.16355659493047034,0.7131647355553193,0.12512441897546409,0.7650221565731166,1.0727145054044456,1.0,0.008481623203546729,1.220690684115217,0.08104016934406415,0.16647809092779262,0.18079165097846084,0.47023584420479564
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional, race=White",outcome=originated,0.14405543046549607,0.761105903499193,0.12512441897546409,0.8685852284161804,1.1412146777772316,1.0,0.01548298041705752,1.8178633468798011,0.14456622804077707,0.1604083301329303,0.44990364555377055,0.5164917000384609
"income_bin_std=Inc_5:[182-1025], outcome=originated, race=White",loan_type=Conventional,0.1287579362395029,0.8488224891525981,0.12512441897546409,0.9717802461723205,1.1448568559281156,1.0,0.01583178703849772,5.357152006730784,0.14522755654657948,0.14678108668790313,0.813333652145097,0.5595948261156353
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional","outcome=originated, race=White",0.19114620075182884,0.5638329741691711,0.12512441897546409,0.6546006066734075,1.1609831930067336,1.0,0.017349888104422978,1.2627903645980378,0.17142911166388017,0.198655988216883,0.20810292188259405,0.4382590665766859
"income_bin_std=Inc_5:[182-1025], outcome=originated","loan_type=Conventional, race=White",0.16936442438708554,0.6284438689227975,0.12512441897546409,0.7387880862718247,1.1755832506380657,1.0,0.01868838485576145,1.4224317940714397,0.17981220533256362,0.18600775750610543,0.2969785938644617,0.4689450334176198
"income_bin_std=Inc_5:[182-1025], race=White","loan_type=Conventional, outcome=originated",0.14837506402141457,0.6462925561214136,0.12512441897546409,0.8432981633450566,1.3048241935601579,1.0,0.02923071958438568,2.257200371285043,0.2743146888453476,0.18688027711625893,0.5569733140568767,0.5184507683006179
income_bin_std=Inc_5:[182-1025],"loan_type=Conventional, outcome=originated, race=White",0.1982682811337347,0.4960524154192557,0.12512441897546409,0.6310864161427109,1.2722172023077976,1.0,0.026772959218050937,1.36603152237325,0.2668856583685659,0.21982648851462622,0.26795247135829764,0.44166336703652337
"income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes, outcome=originated",race=White,0.15521689972072167,0.7131647355553193,0.11992539693277027,0.7726310546631803,1.0833837066572793,1.0,0.009230177689725283,1.2615410781792067,0.09110740561777476,0.16023033918219262,0.20731871732364926,0.4703952574092335
"income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes, race=White",outcome=originated,0.13777408413138645,0.761105903499193,0.11992539693277027,0.8704496037034438,1.1436642387104632,1.0,0.015064728151177542,1.8440244362815388,0.14568977151946982,0.15395685238254742,0.45770783709542784,0.5140084483727986
"income_bin_std=Inc_5:[182-1025], outcome=originated","occupancy=PrimaryRes, race=White",0.16936442438708554,0.6843381876866285,0.11992539693277027,0.708090836471528,1.0347089337001552,1.0,0.0040228536891231265,1.0813700005090208,0.04038429868223223,0.16343570563135437,0.07524714063707923,0.441666859717915
"income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes","outcome=originated, race=White",0.1811540282757221,0.5638329741691711,0.11992539693277027,0.6620078950176038,1.1741205735494578,1.0,0.017784782387343753,1.2904651304016288,0.18110697392976657,0.19186172350885874,0.22508560948967907,0.43735228329874465
"income_bin_std=Inc_5:[182-1025], race=White","occupancy=PrimaryRes, outcome=originated",0.14837506402141457,0.7276118321237716,0.11992539693277027,0.8082584342842256,1.1108373979090758,1.0,0.011965944758666913,1.4206005195555746,0.11716218426877094,0.1586185740944298,0.2960723396660144,0.48653950215818315
income_bin_std=Inc_5:[182-1025],"occupancy=PrimaryRes, outcome=originated, race=White",0.1982682811337347,0.542089852243407,0.11992539693277027,0.6048642589072476,1.1158007411576742,1.0,0.012446173708429736,1.1588679538080693,0.1294480842559169,0.193293148295251,0.1370889179272109,0.41304607697216345
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025], outcome=originated",race=White,0.15463708313603464,0.7131647355553193,0.11602129859587751,0.750281214848144,1.0520447484884727,1.0,0.005739584094121439,1.1486331085194648,0.05851935199080468,0.15432868436274824,0.12939998631159597,0.45648317304149233
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025], race=White",outcome=originated,0.13256539847894783,0.761105903499193,0.11602129859587751,0.875200466540312,1.1499062909860085,1.0,0.015124991213827377,1.9142226727792468,0.15028674107331377,0.14919475096928125,0.4775947363803257,0.5138191261091606
"income_bin_std=Inc_5:[182-1025], outcome=originated, race=White",ethnicity=Not Hispanic or Latino,0.1287579362395029,0.7908118398546593,0.11602129859587751,0.9010807565295708,1.1394376147620366,1.0,0.014197998142427296,2.1147367570383317,0.14045931879496543,0.14438618433711756,0.5271279053188207,0.5238961961399962
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025]","outcome=originated, race=White",0.17956919627757753,0.5638329741691711,0.11602129859587751,0.6461091378753633,1.1459229372447206,1.0,0.014774264589523314,1.232490218063939,0.15521232069391522,0.18492960783709686,0.1886345340972742,0.4259407993562193
"income_bin_std=Inc_5:[182-1025], outcome=originated","ethnicity=Not Hispanic or Latino, race=White",0.16936442438708554,0.5247340091417748,0.11602129859587751,0.6850393700787403,1.305498325140297,1.0,0.027150025181253132,1.5089695209748655,0.28172279400408,0.20070210631895688,0.33729609107415714,0.45307217122721544
"income_bin_std=Inc_5:[182-1025], race=White","ethnicity=Not Hispanic or Latino, outcome=originated",0.14837506402141457,0.6093002580183802,0.11602129859587751,0.7819460726846424,1.2833509626727488,1.0,0.025616333804135943,1.7917574188726975,0.25925723352537317,0.18081597614421907,0.441888734788016,0.48618167696657777
income_bin_std=Inc_5:[182-1025],"ethnicity=Not Hispanic or Latino, outcome=originated, race=White",0.1982682811337347,0.424928247697645,0.11602129859587751,0.5851732709460448,1.377110780741555,1.0,0.03177150531969558,1.3862938716939746,0.3415631451908201,0.2287597888840196,0.2786522248864484,0.4291053291872041
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional",dti_bin=DTI_Medium,0.19114620075182884,0.5067017133580077,0.12898986287337771,0.6748230535894842,1.3317954840083424,1.0,0.032135755450552334,1.5170149424407033,0.30800864273370687,0.22675228485033802,0.3408107118634478,0.46469535026806097
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025]",loan_type=Conventional,0.13349310501444708,0.8488224891525981,0.12898986287337771,0.9662661068481251,1.1383606339327486,1.0,0.015677913190305565,4.481472392373412,0.14026866107892244,0.15116134219675434,0.7768590515693449,0.559114701249011
income_bin_std=Inc_5:[182-1025],"dti_bin=DTI_Medium, loan_type=Conventional",0.1982682811337347,0.45417033078536156,0.12898986287337771,0.6505824438270702,1.4324635488673785,1.0,0.03894229204662436,1.5621128920737533,0.3765623212711039,0.2464230989347758,0.3598414013007285,0.46729726472386746
"income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes",dti_bin=DTI_Medium,0.1811540282757221,0.5067017133580077,0.12315304258752814,0.6798250293395924,1.3416671217357128,1.0,0.03136198607851477,1.5407147086622437,0.3109969966185706,0.21808474228215483,0.35095057223912013,0.4614367165235552
income_bin_std=Inc_5:[182-1025],"dti_bin=DTI_Medium, occupancy=PrimaryRes",0.1982682811337347,0.483644340506953,0.12315304258752814,0.6211434420236877,1.2842979644352066,1.0,0.02726171051515587,1.3629318237255685,0.2761079363626598,0.22040435136023243,0.26628758490171284,0.43788949594790516
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025]",dti_bin=DTI_Medium,0.17956919627757753,0.5067017133580077,0.12144258366270136,0.6762996448175653,1.334709607227495,1.0,0.030454564242532442,1.5239349563394013,0.305660580594507,0.21500795565364675,0.34380401483665013,0.4579861881256839
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025]",ethnicity=Not Hispanic or Latino,0.13349310501444708,0.7908118398546593,0.12144258366270136,0.9097292601708412,1.15037384915486,1.0,0.01587465567831521,2.3173418157560044,0.1508555502205725,0.1512620214008016,0.5684710847571867,0.5316481186109723
income_bin_std=Inc_5:[182-1025],"dti_bin=DTI_Medium, ethnicity=Not Hispanic or Latino",0.1982682811337347,0.4140760139542525,0.12144258366270136,0.6125164497733586,1.4792367322223838,1.0,0.03934444411728337,1.5121260907799496,0.40409488167385005,0.2473867595818815,0.33867948837242584,0.4529010870304866
"income_bin_std=Inc_5:[182-1025], outcome=originated",dti_bin=DTI_Medium,0.16936442438708554,0.5067017133580077,0.11920062620191146,0.7038114800867283,1.3890055263923167,1.0,0.03338338218308247,1.6654875306660677,0.33716405608773764,0.21405639913232108,0.3995752105090355,0.4695298007673219
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025]",outcome=originated,0.13349310501444708,0.761105903499193,0.11920062620191146,0.8929347039235559,1.1732069082873728,1.0,0.017598235898978062,2.231293474687052,0.17037998482960592,0.1537282368922843,0.5518294606493868,0.5247748684676184
income_bin_std=Inc_5:[182-1025],"dti_bin=DTI_Medium, outcome=originated",0.1982682811337347,0.43483344768604865,0.11920062620191146,0.6012087537164302,1.3826184644160704,1.0,0.032986945949742844,1.4171989921566044,0.34517116316751345,0.23195246243818046,0.29438278919584704,0.4376690700599841
"income_bin_std=Inc_5:[182-1025], race=White",dti_bin=DTI_Medium,0.14837506402141457,0.5067017133580077,0.10107169432069656,0.6811905692327732,1.3443620798485068,1.0,0.0258897951614417,1.5473139720329212,0.30078120781919243,0.1824382075389419,0.35371875516243084,0.4403301894491287
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025]",race=White,0.13349310501444708,0.7131647355553193,0.10107169432069656,0.7571304473722311,1.0616487462502995,1.0,0.005869119384609933,1.1810260336926437,0.06701490013266889,0.13556004873370142,0.1532786141272774,0.44942661747193924
income_bin_std=Inc_5:[182-1025],"dti_bin=DTI_Medium, race=White",0.1982682811337347,0.373730443269779,0.10107169432069656,0.5097723838767851,1.3640108614561102,1.0,0.02697280172624872,1.2775077048552341,0.332864475356693,0.2146228350980875,0.2172258560950762,0.3901062364127164
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional, occupancy=PrimaryRes",dti_bin=DTI_Medium,0.17403194789381626,0.5067017133580077,0.11864980044645877,0.681770225998112,1.3455060601234052,1.0,0.03046751426963054,1.5501324104232486,0.3108900062870225,0.21108914295538556,0.35489381856936997,0.4579656332721612
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes",loan_type=Conventional,0.12315304258752814,0.8488224891525981,0.11864980044645877,0.9634337727558067,1.135023853712486,1.0,0.01411472829059722,4.1343480648911815,0.13566933957080285,0.13904397359093124,0.7581238966085163,0.5516077068749604
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional","dti_bin=DTI_Medium, occupancy=PrimaryRes",0.19114620075182884,0.483644340506953,0.11864980044645877,0.6207280080889788,1.2834389986623962,1.0,0.02620302224343088,1.3614389422517288,0.27303249871308793,0.2133449174630756,0.26548303492327985,0.4330262482900137
"income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes","dti_bin=DTI_Medium, loan_type=Conventional",0.1811540282757221,0.45417033078536156,0.11864980044645877,0.6549663928304705,1.4421162027424554,1.0,0.036375015501373315,1.5819608811220802,0.3743983775563214,0.2296412673474732,0.36787311751305557,0.4581057760994771
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025]","loan_type=Conventional, occupancy=PrimaryRes",0.13349310501444708,0.8023791807191658,0.11864980044645877,0.8888084551903866,1.107716247564842,1.0,0.011537712213309154,1.7773007796519829,0.11222268806413392,0.14518665673371411,0.4373490343059365,0.5183404682763847
income_bin_std=Inc_5:[182-1025],"dti_bin=DTI_Medium, loan_type=Conventional, occupancy=PrimaryRes",0.1982682811337347,0.43113228515379637,0.11864980044645877,0.5984305697714091,1.3880439725313842,1.0,0.0331699433277564,1.4166111063842164,0.3486973536955238,0.2323046941517038,0.294089961956872,0.43681783117162376
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025], loan_type=Conventional",dti_bin=DTI_Medium,0.17342314047989485,0.5067017133580077,0.11744184922836076,0.6771982614510198,1.3364830700158863,1.0,0.02956804681127158,1.5281772919173477,0.30459061186277614,0.20871760523468497,0.34562566445066273,0.454487676325693
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025], loan_type=Conventional",ethnicity=Not Hispanic or Latino,0.12898986287337771,0.7908118398546593,0.11744184922836076,0.9104734791729099,1.151314931425714,1.0,0.015435138446864727,2.336605490895406,0.15089138289051302,0.14637054523118428,0.5720287383144033,0.5294907171507925
"dti_bin=DTI_Medium, ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025]",loan_type=Conventional,0.12144258366270136,0.8488224891525981,0.11744184922836076,0.9670565767486274,1.139291888595065,1.0,0.014358653074663955,4.589004296664988,0.13916200339548493,0.1377094877111874,0.7820878048149269,0.5527075636227853
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional","dti_bin=DTI_Medium, ethnicity=Not Hispanic or Latino",0.19114620075182884,0.4140760139542525,0.11744184922836076,0.6144084934277048,1.4838060470114196,1.0,0.03829279233854414,1.519545882258409,0.40311051417989063,0.24076788969014978,0.34190865068597964,0.44901619098326356
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025]","dti_bin=DTI_Medium, loan_type=Conventional",0.17956919627757753,0.45417033078536156,0.11744184922836076,0.6540200193735873,1.4400324614834288,1.0,0.035886847956111856,1.5776336776087125,0.37245214156613154,0.22746925711718793,0.36613929190726746,0.45630274554789413
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025]","ethnicity=Not Hispanic or Latino, loan_type=Conventional",0.13349310501444708,0.6850822856369768,0.11744184922836076,0.8797596641088752,1.2841664170179075,1.0,0.025988087728286383,2.6190688177066868,0.25537561194527775,0.16750282548171017,0.6181849086059443,0.5255935132359365
income_bin_std=Inc_5:[182-1025],"dti_bin=DTI_Medium, ethnicity=Not Hispanic or Latino, loan_type=Conventional",0.1982682811337347,0.37541191136537144,0.11744184922836076,0.5923380611200467,1.5778350211790453,1.0,0.0430095748448186,1.5321226464032367,0.4567864394844903,0.25741336948233495,0.34731073759168773,0.45258634934091296
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes",dti_bin=DTI_Medium,0.16422338400286043,0.5067017133580077,0.11200123694204733,0.6820054136754148,1.3459702142225578,1.0,0.028788966894347914,1.551278882900447,0.30754809784386794,0.2003872886337702,0.35537058421739964,0.45152259851104914
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes",ethnicity=Not Hispanic or Latino,0.12315304258752814,0.7908118398546593,0.11200123694204733,0.9094475831763967,1.1500176620313893,1.0,0.014610352749704986,2.31013337339014,0.14876956159113602,0.13965874584277246,0.5671245602012617,0.525537878642479
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025]","dti_bin=DTI_Medium, occupancy=PrimaryRes",0.17956919627757753,0.483644340506953,0.11200123694204733,0.623721881390593,1.2896292360969461,1.0,0.025153611433014755,1.3722712907179346,0.27373830312160696,0.2031907433380084,0.2712811185630595,0.42764978340629395
"income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes","dti_bin=DTI_Medium, ethnicity=Not Hispanic or Latino",0.1811540282757221,0.4140760139542525,0.11200123694204733,0.6182652299157154,1.4931201254850321,1.0,0.03698969900188037,1.5348981333724963,0.4033255747897584,0.23177682231776825,0.3484909661054913,0.44437497767344036
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025]","ethnicity=Not Hispanic or Latino, occupancy=PrimaryRes",0.13349310501444708,0.7525149544360801,0.11200123694204733,0.8390039090777474,1.1149332038277968,1.0,0.011545679104569828,1.5372115195233782,0.11896648796020304,0.1447031649915725,0.34947143753511806,0.4939199021702127
income_bin_std=Inc_5:[182-1025],"dti_bin=DTI_Medium, ethnicity=Not Hispanic or Latino, occupancy=PrimaryRes",0.1982682811337347,0.39449754061132,0.11200123694204733,0.5648974021543111,1.431941505335969,1.0,0.03378488765355522,1.3916314505743863,0.3762448760481952,0.23296482412060301,0.28141894207172685,0.4244029915506631
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional, outcome=originated",dti_bin=DTI_Medium,0.16355659493047034,0.5067017133580077,0.11546080923068003,0.7059379615952732,1.3932022390784695,1.0,0.032586402348409066,1.677531344467695,0.3374156772017591,0.2081134277403285,0.40388595223696727,0.4669026879342274
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025], loan_type=Conventional",outcome=originated,0.12898986287337771,0.761105903499193,0.11546080923068003,0.8951153730896015,1.176072040663853,1.0,0.017285863106200866,2.277684571494839,0.17188313363693392,0.14905189620758483,0.5609576442168626,0.5234083721720227
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025], outcome=originated",loan_type=Conventional,0.11920062620191146,0.8488224891525981,0.11546080923068003,0.9686258613700851,1.1411406669221145,1.0,0.014280636989425138,4.818539008534113,0.14042226872404925,0.13542800145085238,0.7924682153181908,0.552325271725834
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional","dti_bin=DTI_Medium, outcome=originated",0.19114620075182884,0.43483344768604865,0.11546080923068003,0.6040444893832154,1.389139893901027,1.0,0.032344047745672705,1.427348621650914,0.346329704758741,0.22616366011092393,0.2994003112965002,0.43478665120759763
"income_bin_std=Inc_5:[182-1025], outcome=originated","dti_bin=DTI_Medium, loan_type=Conventional",0.16936442438708554,0.45417033078536156,0.11546080923068003,0.6817300011411618,1.501044773141167,1.0,0.03854051258352503,1.714989383767615,0.40185776236220494,0.22725197808886186,0.4169060115094552,0.4679767925617294
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025]","loan_type=Conventional, outcome=originated",0.13349310501444708,0.6462925561214136,0.11546080923068003,0.8649196467351963,1.3382788313791303,1.0,0.029185209166308734,2.618496586140834,0.2917132731955613,0.17380173103498436,0.6181014688761501,0.521785321655551
income_bin_std=Inc_5:[182-1025],"dti_bin=DTI_Medium, loan_type=Conventional, outcome=originated",0.1982682811337347,0.3924391917356809,0.11546080923068003,0.5823463469318126,1.4839148566080007,1.0,0.03765256523573442,1.4547000937284438,0.4067531329653156,0.24294922629577667,0.3125730834065134,0.43827979745014667
"income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes, outcome=originated",dti_bin=DTI_Medium,0.15521689972072167,0.5067017133580077,0.11009750582232487,0.709313908604159,1.3998648315266236,1.0,0.03144883679171713,1.6970137245756443,0.3381285864431174,0.1995166628723535,0.41072957424073847,0.46329829389089594
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes",outcome=originated,0.12315304258752814,0.761105903499193,0.11009750582232487,0.8939893283113622,1.1745925556499248,1.0,0.016364998075069664,2.2534910183614247,0.1695175545909302,0.1422151764426858,0.5562440711535973,0.5193219876701555
"income_bin_std=Inc_5:[182-1025], outcome=originated","dti_bin=DTI_Medium, occupancy=PrimaryRes",0.16936442438708554,0.483644340506953,0.11009750582232487,0.6500627638936438,1.344092568543761,1.0,0.02818536048429318,1.4755664908324055,0.30820209429975987,0.2027909791566544,0.3222941790743203,0.4388521140440086
"income_bin_std=Inc_5:[182-1025], occupancy=PrimaryRes","dti_bin=DTI_Medium, outcome=originated",0.1811540282757221,0.43483344768604865,0.11009750582232487,0.6077563213485544,1.3976761092843915,1.0,0.03132567514497668,1.4408557309502696,0.3474727429065138,0.21763132760267434,0.30596798935554614,0.4304754893850802
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025]","occupancy=PrimaryRes, outcome=originated",0.13349310501444708,0.7276118321237716,0.11009750582232487,0.8247430143332851,1.1334931318062884,1.0,0.012966343106871989,1.5542214585056673,0.13591519299113303,0.14659975551695298,0.3565910478668419,0.4880282660053282
income_bin_std=Inc_5:[182-1025],"dti_bin=DTI_Medium, occupancy=PrimaryRes, outcome=originated",0.1982682811337347,0.41571882761086576,0.11009750582232487,0.5552956085197641,1.3357480384303149,1.0,0.02767364843698715,1.3138641839004677,0.31351611802298274,0.21849529179372112,0.2388863230662848,0.41006603806355024
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025], outcome=originated",dti_bin=DTI_Medium,0.15463708313603464,0.5067017133580077,0.10914080845759125,0.7057867766529183,1.392903868383504,1.0,0.030785933483877814,1.676669325158275,0.3336736924529675,0.1976479647194708,0.403579474500375,0.46059068397432124
"dti_bin=DTI_Medium, ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025]",outcome=originated,0.12144258366270136,0.761105903499193,0.10914080845759125,0.8987029521763349,1.1807856804743437,1.0,0.016710141095714587,2.3583520115676686,0.17427006825463556,0.1411167893244037,0.5759750897681855,0.52105030798253
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025], outcome=originated",ethnicity=Not Hispanic or Latino,0.11920062620191146,0.7908118398546593,0.10914080845759125,0.9156059991892987,1.1578051225909503,1.0,0.014875541939030137,2.4787088908672215,0.15474215225757415,0.13627752639517346,0.5965641614130283,0.5268085474109605
"ethnicity=Not Hispanic or Latino, income_bin_std=Inc_5:[182-1025]","dti_bin=DTI_Medium, outcome=originated",0.17956919627757753,0.43483344768604865,0.10914080845759125,0.6077924873533527,1.3977592813701423,1.0,0.03105811574199943,1.4409885942779697,0.3468534189041796,0.2160084154155111,0.3060319811198326,0.4293934990492567
"income_bin_std=Inc_5:[182-1025], outcome=originated","dti_bin=DTI_Medium, ethnicity=Not Hispanic or Latino",0.16936442438708554,0.4140760139542525,0.10914080845759125,0.6444140134657081,1.5562698435773283,1.0,0.03901106270173048,1.647770182836613,0.4303185688287214,0.2301094109736965,0.393119252662702,0.45399537985708105
"dti_bin=DTI_Medium, income_bin_std=Inc_5:[182-1025]","ethnicity=Not Hispanic or Latino, outcome=originated",0.13349310501444708,0.6093002580183802,0.10914080845759125,0.817576371796728,1.3418283695722069,1.0,0.027803425128613918,2.141716760211944,0.29399443584771523,0.17224077717283554,0.5330848510981255,0.4983506036236975
income_bin_std=Inc_5:[182-1025],"dti_bin=DTI_Medium, ethnicity=Not Hispanic or Latino, outcome=originated",0.1982682811337347,0.35876151177510845,0.10914080845759125,0.5504703416678851,1.5343628666972235,1.0,0.038009780181000374,1.426465365164274,0.43438930655344854,0.243678260119099,0.29896650530674573,0.42734291494168664
"income_bin_std=Inc_5:[182-1025], loan_type=Conventional",sex=Joint,0.19114620075182884,0.3313458509291561,0.1115953653327664,0.5838220424671385,1.7619717911963941,1.0,0.048259864792776386,1.6066544058091952,0.5346504205778708,0.2715898400752587,0.37758861122573034,0.46030812809311195
