antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"loan_amount_bin_fair=FairLoan_5:[285000-5105000], outcome=originated","income_bin_fair=FairInc_5:[140-1025], loan_type=Conventional",0.2806988722567428,0.29738792628598487,0.15051072177501185,0.5361999518022516,1.803032014442347,1.0,0.06703426624376455,1.514902976927776,0.6191825099689725,0.3520092211725354,0.33989171898783876,0.5211545024495108
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","loan_type=Conventional, outcome=originated",0.17797470066968815,0.6462925561214136,0.15051072177501185,0.845686050931205,1.3085189407199873,1.0,0.035486997554255634,2.292128780405324,0.28682475693119897,0.22339037018975633,0.5637243384627075,0.5392846588632311
"ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025], occupancy=PrimaryRes",loan_amount_bin_fair=FairLoan_5:[285000-5105000],0.26046327345116493,0.3176718431402866,0.15379634908823842,0.5904723036396691,1.8587492608808625,1.0,0.07105450094065437,1.6661343370030672,0.6247205912210416,0.36243765799002525,0.39980830009257584,0.5373041103268159
"ethnicity=Not Hispanic or Latino, loan_amount_bin_fair=FairLoan_5:[285000-5105000], occupancy=PrimaryRes",income_bin_fair=FairInc_5:[140-1025],0.2571003372599801,0.3173239531894744,0.15379634908823842,0.5981958278519075,1.8851266090673096,1.0,0.07221225370255442,1.6990267750602464,0.6320256617848112,0.36563512302708656,0.41142775694953915,0.5414312574104377
"ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]",occupancy=PrimaryRes,0.15929494303302055,0.9534890462983543,0.15379634908823842,0.9654816792040767,1.0125776304953689,1.0,0.0019103657755329684,1.3474280506466219,0.01477497801273658,0.16037365095680037,0.257845345048215,0.5633900875851737
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], occupancy=PrimaryRes",ethnicity=Not Hispanic or Latino,0.1717706632135368,0.7908118398546593,0.15379634908823842,0.8953586497890295,1.1322018774448097,1.0,0.01795807487928633,1.9990965304211978,0.14098182962587405,0.19015700050182807,0.4997740305270272,0.5449188585846679
"ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025]","loan_amount_bin_fair=FairLoan_5:[285000-5105000], occupancy=PrimaryRes",0.2814333065973464,0.3090325760284497,0.15379634908823842,0.5464752944408199,1.76834203521156,1.0,0.06682428937025597,1.5235496886980207,0.6046739231184738,0.3522030672538562,0.3436380792709362,0.5220728203027452
"ethnicity=Not Hispanic or Latino, loan_amount_bin_fair=FairLoan_5:[285000-5105000]","income_bin_fair=FairInc_5:[140-1025], occupancy=PrimaryRes",0.264531653153719,0.2935224823880712,0.15379634908823842,0.5813911010447871,1.980737885270811,1.0,0.07615036158433856,1.6876791663416477,0.6732276702169826,0.38044127841656106,0.4074703178521293,0.5526794841498381
"income_bin_fair=FairInc_5:[140-1025], occupancy=PrimaryRes","ethnicity=Not Hispanic or Latino, loan_amount_bin_fair=FairLoan_5:[285000-5105000]",0.2935224823880712,0.264531653153719,0.15379634908823842,0.5239678672548891,1.980737885270811,1.0,0.07615036158433856,1.5449972727788188,0.7008540672877276,0.38044127841656106,0.3527496665405702,0.5526794841498381
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","ethnicity=Not Hispanic or Latino, occupancy=PrimaryRes",0.17797470066968815,0.7525149544360801,0.15379634908823842,0.8641472552532986,1.1483456244412757,1.0,0.019867725323013036,1.8217154612912527,0.15715092336530231,0.1980142585196521,0.45106685360666116,0.5342618620142904
"ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025], outcome=originated",loan_amount_bin_fair=FairLoan_5:[285000-5105000],0.23855587015973947,0.3176718431402866,0.14718644002280612,0.6169893866969132,1.942222453830903,1.0,0.07140395705722678,1.7814862908766664,0.6371129548581933,0.35983273483273487,0.43867095406729084,0.5401589771071643
"ethnicity=Not Hispanic or Latino, loan_amount_bin_fair=FairLoan_5:[285000-5105000], outcome=originated",income_bin_fair=FairInc_5:[140-1025],0.2353862061634503,0.3173239531894744,0.14718644002280612,0.6252976434846867,1.9705340148441963,1.0,0.07249275855674746,1.8219155416030222,0.6441465668766051,0.3629539605376037,0.4511271367057198,0.5445670846774471
"ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]",outcome=originated,0.15929494303302055,0.761105903499193,0.14718644002280612,0.9239868963843727,1.2140056884808441,1.0,0.02594611848280652,3.1428015057616125,0.20968189649127306,0.19035656705785312,0.6818125490373073,0.5586859316863458
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], outcome=originated",ethnicity=Not Hispanic or Latino,0.16380784878383473,0.7908118398546593,0.14718644002280612,0.8985310601144475,1.136213464228843,1.0,0.017645253743427958,2.061597966641668,0.14336859196070323,0.18228929793905738,0.5149393741258901,0.5423258717245014
"ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025]","loan_amount_bin_fair=FairLoan_5:[285000-5105000], outcome=originated",0.2814333065973464,0.2806988722567428,0.14718644002280612,0.5229887030869073,1.8631663849669933,1.0,0.06818842824544485,1.5079331084989118,0.6447269073226329,0.3547124991266681,0.33684061026058315,0.5236728897745963
"ethnicity=Not Hispanic or Latino, loan_amount_bin_fair=FairLoan_5:[285000-5105000]","income_bin_fair=FairInc_5:[140-1025], outcome=originated",0.264531653153719,0.2662904301272697,0.14718644002280612,0.5564038868999781,2.0894625715015476,1.0,0.07674419232222456,1.654003604191396,0.7089469400354939,0.3836620569787653,0.3954063960526393,0.5545664375710516
"income_bin_fair=FairInc_5:[140-1025], outcome=originated","ethnicity=Not Hispanic or Latino, loan_amount_bin_fair=FairLoan_5:[285000-5105000]",0.2662904301272697,0.264531653153719,0.14718644002280612,0.5527289882421251,2.089462571501547,1.0,0.07674419232222456,1.6443461067501923,0.7106463584495402,0.3836620569787653,0.3918555248831691,0.5545664375710516
"loan_amount_bin_fair=FairLoan_5:[285000-5105000], outcome=originated","ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025]",0.2806988722567428,0.2814333065973464,0.14718644002280612,0.5243570764622852,1.863166384966993,1.0,0.06818842824544485,1.5107271817651184,0.6440686161525154,0.3547124991266681,0.33806711624026653,0.5236728897745963
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","ethnicity=Not Hispanic or Latino, outcome=originated",0.17797470066968815,0.6093002580183802,0.14718644002280612,0.8270076559700277,1.3573072472670447,1.0,0.03874640898402115,2.258479958592433,0.32024213549779745,0.22994700846958652,0.5572243197485638,0.5342870035095892
"ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025], loan_type=Conventional",loan_amount_bin_fair=FairLoan_5:[285000-5105000],0.2655849866159005,0.3176718431402866,0.14663561426735341,0.5521231306625913,1.7380298020897276,1.0,0.06226674205869194,1.5234726407486798,0.5781960678014554,0.335841706874419,0.3436048844903639,0.5068588761943139
"ethnicity=Not Hispanic or Latino, loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_type=Conventional",income_bin_fair=FairInc_5:[140-1025],0.22292014959267886,0.3173239531894744,0.14663561426735341,0.6577943471475637,2.0729426207381016,1.0,0.07589771115301557,1.9949291927825188,0.6660756670235317,0.37254179863003606,0.4987290758900549,0.5599475131297705
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_type=Conventional",ethnicity=Not Hispanic or Latino,0.16196209932258096,0.7908118398546593,0.14663561426735341,0.9053699284009545,1.1448613725451424,1.0,0.018554068515340083,2.2105886280175953,0.15098577514199957,0.18189882522176934,0.547631799365232,0.5453970398658486
"ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]",loan_type=Conventional,0.15929494303302055,0.8488224891525981,0.14663561426735341,0.920528997816064,1.0844776258638629,1.0,0.011422484212643608,1.9022977777164671,0.09265683127390714,0.17021324329478277,0.47431994521887755,0.5466403997243167
"loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_type=Conventional","ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025]",0.25607599462703295,0.2814333065973464,0.14663561426735341,0.5726253820898902,2.0346752451342214,1.0,0.07456730035926322,1.6813508881657322,0.6835658916902709,0.3751483386075949,0.405240151214986,0.5468284346153189
"ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025]","loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_type=Conventional",0.2814333065973464,0.25607599462703295,0.14663561426735341,0.5210314871407478,2.034675245134221,1.0,0.07456730035926322,1.5531793539663712,0.707688069529848,0.3751483386075949,0.35615935310607316,0.5468284346153189
"ethnicity=Not Hispanic or Latino, loan_amount_bin_fair=FairLoan_5:[285000-5105000]","income_bin_fair=FairInc_5:[140-1025], loan_type=Conventional",0.264531653153719,0.29738792628598487,0.14663561426735341,0.5543216190545773,1.863968137433766,1.0,0.06796709449896551,1.5765002381842173,0.630224461354,0.35309722157583656,0.3656835718897316,0.523700095937895
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","ethnicity=Not Hispanic or Latino, loan_type=Conventional",0.17797470066968815,0.6850822856369768,0.14663561426735341,0.8239126893630884,1.2026477791598853,1.0,0.024708299547006665,1.7884179911883427,0.20498317281223125,0.2046778892845581,0.44084660022038014,0.5189767839350671
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], occupancy=PrimaryRes",race=White,0.1717706632135368,0.7131647355553193,0.12561726307244808,0.7313080168776371,1.025440519444908,1.0,0.0031164834656042945,1.0675244609514654,0.02995469422033352,0.16543429844097995,0.06325331495568923,0.4537243074943613
"income_bin_fair=FairInc_5:[140-1025], occupancy=PrimaryRes, race=White",loan_amount_bin_fair=FairLoan_5:[285000-5105000],0.22033030218107671,0.3176718431402866,0.12561726307244808,0.5701315789473684,1.7947186420786856,1.0,0.05562452987892913,1.5872953756148827,0.567945118505745,0.304611707362797,0.3699975345718988,0.48278123984328847
"loan_amount_bin_fair=FairLoan_5:[285000-5105000], occupancy=PrimaryRes, race=White",income_bin_fair=FairInc_5:[140-1025],0.22254326881263228,0.3173239531894744,0.12561726307244808,0.5644621998349907,1.7788200170881834,1.0,0.05499895325711575,1.5674323710866995,0.5631561992459353,0.3032402547414095,0.36201394175194884,0.4801633105335687
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], race=White",occupancy=PrimaryRes,0.12983059692117394,0.9534890462983543,0.12561726307244808,0.9675474506885002,1.0147441697885504,1.0,0.0018252110337318994,1.433198768306447,0.016697826728309488,0.13116524055537618,0.3022600757732583,0.5496461459872144
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","occupancy=PrimaryRes, race=White",0.17797470066968815,0.6843381876866285,0.12561726307244808,0.7058152793614595,1.0313837398836871,1.0,0.0038223789620835114,1.0730054627861505,0.03701683058518556,0.17051446860980665,0.06803829553354324,0.4446877458714211
"income_bin_fair=FairInc_5:[140-1025], race=White","loan_amount_bin_fair=FairLoan_5:[285000-5105000], occupancy=PrimaryRes",0.23468076265208107,0.3090325760284497,0.12561726307244808,0.5352686843730697,1.7320785117611441,1.0,0.05309326244575428,1.4868105521131576,0.5522649173932617,0.30045071073616086,0.32741935508950276,0.4708770952432283
"loan_amount_bin_fair=FairLoan_5:[285000-5105000], race=White","income_bin_fair=FairInc_5:[140-1025], occupancy=PrimaryRes",0.22841874353746097,0.2935224823880712,0.12561726307244808,0.5499428861530652,1.873597148943351,1.0,0.05857122644536834,1.5697508068991506,0.604301012753776,0.31695601287428077,0.36295621215485985,0.4889537964050372
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], outcome=originated",race=White,0.16380784878383473,0.7131647355553193,0.1209400759559726,0.7383045248067961,1.035251026863942,1.0,0.004118094796163374,1.096065051307886,0.04072114825897818,0.15996676679235636,0.08764539220847874,0.4539433842343172
"income_bin_fair=FairInc_5:[140-1025], outcome=originated, race=White",loan_amount_bin_fair=FairLoan_5:[285000-5105000],0.20096442825252944,0.3176718431402866,0.1209400759559726,0.6017984227736104,1.8944027800029197,1.0,0.05709933562735768,1.71352449584043,0.5908737604612628,0.30410166690965645,0.41640752587576446,0.4912529971684497
"loan_amount_bin_fair=FairLoan_5:[285000-5105000], outcome=originated, race=White",income_bin_fair=FairInc_5:[140-1025],0.20537103429615097,0.3173239531894744,0.1209400759559726,0.5888857519292302,1.8557872672713305,1.0,0.05577092748250685,1.6605506863702977,0.5803276163946757,0.3010294895848367,0.39779013780913697,0.4850053512211855
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], race=White",outcome=originated,0.12983059692117394,0.761105903499193,0.1209400759559726,0.9315221436546335,1.2239060811011317,1.0,0.022125242184442964,3.4886328114003744,0.21023934151328127,0.15706576305220885,0.7133547569890024,0.5452113003697241
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","outcome=originated, race=White",0.17797470066968815,0.5638329741691711,0.1209400759559726,0.6795352120323614,1.2052065827361054,1.0,0.020592071150514354,1.3610450889065362,0.2071307650043122,0.19479205578383765,0.2652704835786152,0.44701574641997877
"income_bin_fair=FairInc_5:[140-1025], race=White","loan_amount_bin_fair=FairLoan_5:[285000-5105000], outcome=originated",0.23468076265208107,0.2806988722567428,0.1209400759559726,0.5153386864319539,1.8359129208064524,1.0,0.05506545053918112,1.4841315112357691,0.5949306309472927,0.3066124408947252,0.3262052638668488,0.4730960654248109
"loan_amount_bin_fair=FairLoan_5:[285000-5105000], race=White","income_bin_fair=FairInc_5:[140-1025], outcome=originated",0.22841874353746097,0.2662904301272697,0.1209400759559726,0.5294665143630749,1.9883047021630629,1.0,0.06011435049025161,1.5593142513110707,0.6442082066021552,0.3235689539272973,0.3586924514034291,0.49181628810039363
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_type=Conventional",race=White,0.16196209932258096,0.7131647355553193,0.1199640513717494,0.7406921241050118,1.0385989199651855,1.0,0.004458393638376579,1.1061571633899785,0.04434693670044712,0.15885853221575275,0.09596933139649383,0.45445289276836925
"income_bin_fair=FairInc_5:[140-1025], loan_type=Conventional, race=White",loan_amount_bin_fair=FairLoan_5:[285000-5105000],0.22261091408084577,0.3176718431402866,0.1199640513717494,0.5388956416044451,1.696390955765205,1.0,0.049246831992543136,1.4797694804575743,0.5280666429124614,0.2854121163352109,0.32421906708686815,0.45826539145290857
"loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_type=Conventional, race=White",income_bin_fair=FairInc_5:[140-1025],0.19011219450913694,0.3173239531894744,0.1199640513717494,0.631017130076755,1.9885581398261927,1.0,0.05963689826058378,1.8501564773251786,0.6138172138247762,0.3096069433359936,0.45950517577533384,0.5045331409740598
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], race=White",loan_type=Conventional,0.12983059692117394,0.8488224891525981,0.1199640513717494,0.9240044659471529,1.0885720839814352,1.0,0.0097609209249509,1.9892946701614533,0.09350522117007863,0.13970604785162843,0.4973092649371855,0.5326672147010945
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","loan_type=Conventional, race=White",0.17797470066968815,0.6284438689227975,0.1199640513717494,0.6740511483955042,1.0725717629338658,1.0,0.008116941912513775,1.1399215835496983,0.08231066869754479,0.17475892165833742,0.122746674480875,0.43247089342520934
"income_bin_fair=FairInc_5:[140-1025], race=White","loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_type=Conventional",0.23468076265208107,0.25607599462703295,0.1199640513717494,0.5111797405806052,1.9962032806906531,1.0,0.05986794165578709,1.5218763769254906,0.6520795381940362,0.32353401094605155,0.3429164055886001,0.489825124450837
"loan_amount_bin_fair=FairLoan_5:[285000-5105000], race=White","income_bin_fair=FairInc_5:[140-1025], loan_type=Conventional",0.22841874353746097,0.29738792628598487,0.1199640513717494,0.5251935524812793,1.7660217717656224,1.0,0.052035074906293666,1.4797862947855451,0.562164466238406,0.29559254232445176,0.3242267457647168,0.4642930133238917
"ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]",race=White,0.15929494303302055,0.7131647355553193,0.1137793411350876,0.7142683814608105,1.0015475329197703,1.0,0.00017580521164384244,1.003862526349494,0.001837911820826107,0.14997006712606198,0.0038476646434246887,0.4369049193310638
"ethnicity=Not Hispanic or Latino, income_bin_fair=FairInc_5:[140-1025], race=White",loan_amount_bin_fair=FairLoan_5:[285000-5105000],0.2040181289318812,0.3176718431402866,0.1137793411350876,0.5576923076923077,1.7555610285738354,1.0,0.048968526083264255,1.5426549633350042,0.5406926191264624,0.2789320319348037,0.3517669059073716,0.45792929198383525
"ethnicity=Not Hispanic or Latino, loan_amount_bin_fair=FairLoan_5:[285000-5105000], race=White",income_bin_fair=FairInc_5:[140-1025],0.18072882944695162,0.3173239531894744,0.1137793411350876,0.6295583360068442,1.98396096380072,1.0,0.05642975451967463,1.842870587103125,0.6053646734780346,0.2960895259650446,0.45736829976111554,0.4940586393314972
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], race=White",ethnicity=Not Hispanic or Latino,0.12983059692117394,0.7908118398546593,0.1137793411350876,0.8763676963155936,1.1081873742262867,1.0,0.011107767914425373,1.6920186222472324,0.11219140166477243,0.14101443200191627,0.4089899562264492,0.5101221623059504
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","ethnicity=Not Hispanic or Latino, race=White",0.17797470066968815,0.5247340091417748,0.1137793411350876,0.6393006461421513,1.218332783857016,1.0,0.020389962926874824,1.3176236269209596,0.21800569436254646,0.1931969217137325,0.2410579321981245,0.4280665293325858
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_purpose=Purchase",race=White,0.15245310733371342,0.7131647355553193,0.10967230699355437,0.719383874239351,1.0087204798189986,1.0,0.0009481270173199302,1.0221624422587043,0.01020013235459008,0.1450796410400634,0.02168191800290688,0.43658322290945584
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], race=White",loan_purpose=Purchase,0.12983059692117394,0.5997816024197679,0.10967230699355437,0.8447339039821362,1.4084024927975936,1.0,0.03180230352905769,2.577629037147852,0.3332405101366945,0.17690796857463525,0.6120465801756716,0.5137938201636586
"income_bin_fair=FairInc_5:[140-1025], loan_purpose=Purchase, race=White",loan_amount_bin_fair=FairLoan_5:[285000-5105000],0.13673041427894975,0.3176718431402866,0.10967230699355437,0.8021061559120787,2.5249520007281907,1.0,0.06623690427622544,3.4479503897886032,0.6996109643230242,0.3181397695736271,0.7099726251973971,0.5736719445030536
"loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_purpose=Purchase, race=White",income_bin_fair=FairInc_5:[140-1025],0.19452846416250327,0.3173239531894744,0.10967230699355437,0.5637853949329359,1.776687165485737,1.0,0.047943765737631844,1.5650004352916387,0.5427314215096154,0.27269450718439137,0.36102254194347916,0.4547008102660538
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","loan_purpose=Purchase, race=White",0.17797470066968815,0.41980653453290945,0.10967230699355437,0.6162241407395341,1.4678764860703404,1.0,0.03495736467088072,1.5118029221148002,0.3877542101745152,0.22468818055830525,0.33853812201848343,0.4387345094839883
"income_bin_fair=FairInc_5:[140-1025], loan_purpose=Purchase","loan_amount_bin_fair=FairLoan_5:[285000-5105000], race=White",0.19218020699452074,0.22841874353746097,0.10967230699355437,0.5706743098506563,2.49836900865828,1.0,0.06577474557909678,1.7971933060752536,0.742416658044944,0.3527272727272727,0.443576828035366,0.5254056915416501
"dti_bin=DTI_Medium, income_bin_fair=FairInc_5:[140-1025], occupancy=PrimaryRes",loan_amount_bin_fair=FairLoan_5:[285000-5105000],0.19352344874904573,0.3176718431402866,0.11760613059402208,0.6077099770298611,1.9130117766260168,1.0,0.05612917993904793,1.7393461900805265,0.5917891401971362,0.29880429178226814,0.4250713252468141,0.48896130677003347
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], occupancy=PrimaryRes",dti_bin=DTI_Medium,0.1717706632135368,0.5067017133580077,0.11760613059402208,0.6846694796061884,1.3512278754077123,1.0,0.03056964123908168,1.5643848430082803,0.3138410665372809,0.20968659005151707,0.3607711015167979,0.4583853939587947
"dti_bin=DTI_Medium, loan_amount_bin_fair=FairLoan_5:[285000-5105000], occupancy=PrimaryRes",income_bin_fair=FairInc_5:[140-1025],0.16717078497501958,0.3173239531894744,0.11760613059402208,0.70350887334528,2.217005260000698,1.0,0.06455883624796128,2.3025176318532425,0.6591280292397582,0.3205499657588368,0.5656927937637014,0.537063691476672
"dti_bin=DTI_Medium, income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]",occupancy=PrimaryRes,0.12114301176061305,0.9534890462983543,0.11760613059402208,0.9708040842373963,1.018159661095492,1.0,0.0020975958446848297,1.5930637038356017,0.020294279733211237,0.12288708928246864,0.37227871202368673,0.5470735060178347
"dti_bin=DTI_Medium, income_bin_fair=FairInc_5:[140-1025]","loan_amount_bin_fair=FairLoan_5:[285000-5105000], occupancy=PrimaryRes",0.20752601926923783,0.3090325760284497,0.11760613059402208,0.5667054714784633,1.8338049624460695,1.0,0.05347383026631983,1.5946830123362752,0.5737547842812711,0.29478732680941766,0.37291612673859276,0.4736338577255351
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","dti_bin=DTI_Medium, occupancy=PrimaryRes",0.17797470066968815,0.483644340506953,0.11760613059402208,0.6608025194114133,1.366298463699098,1.0,0.03152967386170839,1.522286246339594,0.3261402000299682,0.21618260946798115,0.3430933226884596,0.45198453975685754
"dti_bin=DTI_Medium, loan_amount_bin_fair=FairLoan_5:[285000-5105000]","income_bin_fair=FairInc_5:[140-1025], occupancy=PrimaryRes",0.17150974575042763,0.2935224823880712,0.11760613059402208,0.6857110660356096,2.3361449537245975,1.0,0.06726416426760962,2.247859982534333,0.6903453203459508,0.33850689808633727,0.5551324336169029,0.5431913465425299
"dti_bin=DTI_Medium, loan_amount_bin_fair=FairLoan_5:[285000-5105000], outcome=originated",income_bin_fair=FairInc_5:[140-1025],0.1610827108358056,0.3173239531894744,0.11461041157313903,0.7115003899454077,2.242189355054991,1.0,0.06349500898024421,2.3662979879984722,0.6603837407873066,0.3150401105031079,0.5773989560605391,0.536339164732426
"dti_bin=DTI_Medium, income_bin_fair=FairInc_5:[140-1025], outcome=originated",loan_amount_bin_fair=FairLoan_5:[285000-5105000],0.183888829833496,0.3176718431402866,0.11461041157313903,0.6232592359030953,1.9619593280348069,1.0,0.05619410806702183,1.8111343976682224,0.6007826581833927,0.2961890015483742,0.4478598599378003,0.492020820458164
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], outcome=originated",dti_bin=DTI_Medium,0.16380784878383473,0.5067017133580077,0.11461041157313903,0.6996637366527048,1.3808197568859621,1.0,0.03160869393288053,1.6424865953385206,0.3298195481043625,0.20617122990004347,0.391167025144642,0.46292642529320593
"dti_bin=DTI_Medium, income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]",outcome=originated,0.12114301176061305,0.761105903499193,0.11461041157313903,0.9460753031269943,1.2430271513824849,1.0,0.022407750154464265,4.4301425942812385,0.22246206846103558,0.14930258321164208,0.7742736314422757,0.5483296779728419
"dti_bin=DTI_Medium, loan_amount_bin_fair=FairLoan_5:[285000-5105000]","income_bin_fair=FairInc_5:[140-1025], outcome=originated",0.17150974575042763,0.2662904301272697,0.11461041157313903,0.66824430921794,2.509456719486923,1.0,0.06893900760623899,2.2115960336449074,0.7260283028199889,0.3546226527927281,0.547837857914806,0.5493202965744222
"dti_bin=DTI_Medium, income_bin_fair=FairInc_5:[140-1025]","loan_amount_bin_fair=FairLoan_5:[285000-5105000], outcome=originated",0.20752601926923783,0.2806988722567428,0.11461041157313903,0.5522700814901048,1.9674823666016297,1.0,0.0563580920003329,1.6065514007578212,0.6205077321492414,0.3067611608297553,0.3775487049288972,0.4802869325066801
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","dti_bin=DTI_Medium, outcome=originated",0.17797470066968815,0.43483344768604865,0.11461041157313903,0.6439702448824456,1.4809583952414684,1.0,0.037221058880046023,1.5874138163742628,0.3950749264238144,0.23005004461341505,0.3700445405697345,0.4537716859899038
"dti_bin=DTI_Medium, income_bin_fair=FairInc_5:[140-1025], loan_type=Conventional",loan_amount_bin_fair=FairLoan_5:[285000-5105000],0.196867057720741,0.3176718431402866,0.11291927986780181,0.5735813862163754,1.8055782991225853,1.0,0.05038015878804883,1.6001368955388606,0.5555254915681024,0.2811597690086622,0.37505347024496866,0.4645201367245294
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_type=Conventional",dti_bin=DTI_Medium,0.16196209932258096,0.5067017133580077,0.11291927986780181,0.6971957040572792,1.3759489768385267,1.0,0.03085280664199022,1.6290993663290223,0.32603401885251393,0.20318558834269418,0.38616390094523295,0.46002364445340216
"dti_bin=DTI_Medium, loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_type=Conventional",income_bin_fair=FairInc_5:[140-1025],0.15232748040703123,0.3173239531894744,0.11291927986780181,0.7412929010975069,2.3360760939936998,1.0,0.06458212160565047,2.6387990499937026,0.6747083798303631,0.31653799268590005,0.6210397301748359,0.5485707432673331
"dti_bin=DTI_Medium, income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]",loan_type=Conventional,0.12114301176061305,0.8488224891525981,0.11291927986780181,0.9321155073388641,1.0981277231113653,1.0,0.010090367081715776,2.2269815228942775,0.10167651582502955,0.13175401407180226,0.5509616987300557,0.5325730035071997
"dti_bin=DTI_Medium, income_bin_fair=FairInc_5:[140-1025]","loan_amount_bin_fair=FairLoan_5:[285000-5105000], loan_type=Conventional",0.20752601926923783,0.25607599462703295,0.11291927986780181,0.5441210710128056,2.1248421657223346,1.0,0.05977684807244293,1.6318455582619475,0.6680052873178102,0.32199840171952937,0.38719691030989245,0.4925405536202939
"income_bin_fair=FairInc_5:[140-1025], loan_amount_bin_fair=FairLoan_5:[285000-5105000]","dti_bin=DTI_Medium, loan_type=Conventional",0.17797470066968815,0.45417033078536156,0.11291927986780181,0.6344681544225443,1.3969828309247054,1.0,0.03208845119322383,1.4932479230430773,0.34569688946430355,0.2174762702400893,0.3303188408512173,0.4415478777985312
